adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,genre_names
False,/rMvPXy8PUjj1o8o1pzgQbdNCsvj.jpg,"[28, 12, 53]",299054,en,Expend4bles,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.",197.214,/iwsMu0ehRPbtaSxqiaUDQB9qMWT.jpg,2023-09-15,Expend4bles,False,6.185,1496,"['Action', 'Adventure', 'Thriller']"
False,/vFm4pF0BgaWPj0i2zEiZO6TqEQ0.jpg,"[53, 28]",260346,en,Taken 3,"Ex-government operative Bryan Mills finds his life is shattered when he's falsely accused of a murder that hits close to home. As he's pursued by a savvy police inspector, Mills employs his particular set of skills to track the real killer and exact his unique brand of justice.",174.742,/vzvMXMypMq7ieDofKThsxjHj9hn.jpg,2014-12-16,Taken 3,False,6.3,5695,"['Thriller', 'Action']"
False,/w2zsNG7WKBMH35QqcFYILEAdYDU.jpg,"[14, 12, 10751]",1026999,pl,Akademia Pana Kleksa,"A seemingly ordinary girl finds her way into the eponymous Academy to explore the world of fairy tales, imagination and creativity. With the help of a crazy, talented teacher, she develops her unique abilities and also stumbles upon a clue that will help her unravel the biggest secret of the family...",111.242,/ymbECZscR8BTkdvXziSinMIckAz.jpg,2024-01-05,Kleks Academy,False,6.2,136,"['Fantasy', 'Adventure', 'Family']"
False,/rbZvGN1A1QyZuoKzhCw8QPmf2q0.jpg,"[18, 53, 9648]",11324,en,Shutter Island,"World War II soldier-turned-U.S. Marshal Teddy Daniels investigates the disappearance of a patient from a hospital for the criminally insane, but his efforts are compromised by troubling visions and a mysterious doctor.",195.153,/4GDy0PHYX3VRXUtwK5ysFbg3kEx.jpg,2010-02-14,Shutter Island,False,8.203,23819,"['Drama', 'Thriller', 'Mystery']"
False,/4yrOyO3N55XazHQXXYoqiiPQd40.jpg,[27],938614,en,Late Night with the Devil,"A live broadcast of a late-night talk show in 1977 goes horribly wrong, unleashing evil into the nation's living rooms.",150.154,/mu8LRWT9GHkfiyHm7kgxT6YNvMW.jpg,2024-03-19,Late Night with the Devil,False,7.3,1006,['Horror']
False,/3XGjywr2ks1OeWHbqbp7e05AyDi.jpg,"[53, 18, 10749]",108450,it,Spiando Marina,"Mark, a hitman haunted by his past as a corrupt Miami cop and the death of his wife and son,  prepares for his next killing. Gradually he becomes fascinated by the beautiful prostitute who lives in the next apartment and they embark on a passionate affair. Their dreams of a life together are complicated by her pimp being a drugs baron; before they can escape he must die, but things are never that simple...",105.651,/5nXdKIlB0G2Nv19Tx5ZUZU2fixI.jpg,1992-05-22,The Smile of the Fox,False,5.6,37,"['Thriller', 'Drama', 'Romance']"
False,/3XGjywr2ks1OeWHbqbp7e05AyDi.jpg,"[53, 18, 10749]",108450,it,Spiando Marina,"Mark, a hitman haunted by his past as a corrupt Miami cop and the death of his wife and son,  prepares for his next killing. Gradually he becomes fascinated by the beautiful prostitute who lives in the next apartment and they embark on a passionate affair. Their dreams of a life together are complicated by her pimp being a drugs baron; before they can escape he must die, but things are never that simple...",105.651,/5nXdKIlB0G2Nv19Tx5ZUZU2fixI.jpg,1992-05-22,The Smile of the Fox,False,5.6,37,"['Thriller', 'Drama', 'Romance']"
False,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,"[12, 14]",674,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",193.203,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.812,20542,"['Adventure', 'Fantasy']"
False,/sDH1LkdFOkQmTJaF1sIIniQyFOk.jpg,"[18, 10749]",597,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",147.403,/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,1997-11-18,Titanic,False,7.906,25223,"['Drama', 'Romance']"
False,/3P52oz9HPQWxcwHOwxtyrVV1LKi.jpg,"[28, 35, 12]",383498,en,Deadpool 2,Wisecracking mercenary Deadpool battles the evil and powerful Cable and other bad guys to save a boy's life.,192.702,/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,2018-05-10,Deadpool 2,False,7.5,17816,"['Action', 'Comedy', 'Adventure']"
False,/k0ucFBBgSDTXYU8fVHXJyjAuIIe.jpg,[27],1063879,fr,Vermines,"Residents of a rundown French apartment building battle against an army of deadly, rapidly reproducing spiders.",82.378,/dY98PkUAbIGUUg0FhXEcOkbzHIZ.jpg,2023-12-27,Infested,False,6.8,341,['Horror']
False,/iZhgYcM1Df4KScSac9BryKtC9PN.jpg,[99],1036573,en,The Last of the Sea Women,"On the shores of Jeju Island, a fierce group of South Korean divers fight to save their vanishing culture from looming threats.",82.349,/8jhTnfQh9lWmRf0eAX1GNXYuIs5.jpg,2024-09-08,The Last of the Sea Women,False,8.1,6,['Documentary']
False,/bsaA9qtIR6VTDQykXdBzJc8V5rS.jpg,"[12, 14]",675,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",192.121,/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,2007-07-08,Harry Potter and the Order of the Phoenix,False,7.679,19326,"['Adventure', 'Fantasy']"
False,/xBDE2d6HM1aBKQRu4IT7SfPD9fs.jpg,"[18, 9648, 878]",1124,en,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",191.449,/tRNlZbgNCNOpLpbPEz5L8G8A0JN.jpg,2006-10-17,The Prestige,False,8.204,15926,"['Drama', 'Mystery', 'Science Fiction']"
False,/xEZx8PvUz8OFmQMtSBiT5WgfYpa.jpg,[18],1029244,zh,破浪男女,"The story unfolds with an allegorical inspiration from the well-known fairy tale, The Little Mermaid, in which the mermaid princess falls in love with the prince it saves from drowning, with a surprising twist of the mermaid being a young boy…",125.423,/lj60EOZ1LvEmN42Vcl1WAncwJ0N.jpg,2024-06-28,The Chronicles of Libidoists,False,4.3,3,['Drama']
False,/8lreZPhAuNjGmqukZWzY9sORmyl.jpg,"[99, 36]",1262299,es,El Apocalipsis de san Juan,"Embark on an epic journey through time and faith with 'The Apocalypse of Saint John.' Join the Apostle John in a stunning visual narrative that unravels the visions of the End Times. Experience each vision like never before, with striking visual effects and epic scenes that immerse you in the apocalyptic narrative.",170.507,/zzXU586n4uDBgMtVMPPQW7UJwu8.jpg,2024-10-07,El Apocalipsis de san Juan,False,0.0,0,"['Documentary', 'History']"
False,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,"[18, 80]",240,en,The Godfather Part II,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",190.317,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,1974-12-20,The Godfather Part II,False,8.6,12369,"['Drama', 'Crime']"
False,/rb0OgByO97ZaumplmG4VO7v1rDs.jpg,"[18, 10749]",1190586,ko,레깅스 마니아,"Jeong-hee was living with a man due to a de facto marriage. One day, her daughter, Dam-hoi, returned from her study abroad. Dam-hoi always wears leggings. The soon-to-be stepdad, Byeong-min, who is usually a fan of leggings, pays attention to her daughter's clothes. Jeong-hee noticed it, so she also started wearing leggings to distract her young prospective husband.",155.183,/wjxDVxLXM3fOSl3wm2WujNVNzs6.jpg,2023-07-13,Leggings Mania,False,5.0,1,"['Drama', 'Romance']"
False,/b0SrLBKt4ZNnqqK9woorhhXyi4p.jpg,"[35, 80, 9648, 10749]",257354,en,Busty Cops: Protect and Serve!,"The Busty Cops are back, and must prevent Finkel and Billy Viscious from winning an election by any means necessary.",140.413,/oSBydoUo2FIbUUwPUVrkZnZSRUK.jpg,2009-08-01,Busty Cops: Protect and Serve!,False,4.7,16,"['Comedy', 'Crime', 'Mystery', 'Romance']"
False,/gvtGBiE4r2xCVp0qR0mbM85Doxp.jpg,"[35, 18, 10749]",112160,fr,Chroniques sexuelles d'une famille d'aujourd'hui,Three generations of a French family open up about their sexual experiences and desires after young Romain is caught masturbating in his biology class.,189.07,/qNc91oPy8ffEXOqLVwpegITC7Yd.jpg,2012-05-09,Sexual Chronicles of a French Family,False,5.4,345,"['Comedy', 'Drama', 'Romance']"
False,/xNNF4l1OVscJNchJc5xvejHzTDO.jpg,"[18, 10749]",370663,en,Below Her Mouth,An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.,134.254,/nTGbq37hYLuNy7YgMg0gVLma0NS.jpg,2017-02-10,Below Her Mouth,False,6.8,1167,"['Drama', 'Romance']"
False,/g67QcnmbgLXZ3TCNjkUIo2oYwDy.jpg,"[18, 80, 53, 27]",1156212,pt,Maníaco do Parque,"An infamous serial killer who assaulted and killed several women in the '90s, gets on a collision course with a young journalist eager for the truth and a career-changing article.",187.394,/xUIaDutJAWyfWEyZRcqaNWcoR55.jpg,2024-10-12,The Park Maniac,False,6.1,23,"['Drama', 'Crime', 'Thriller', 'Horror']"
False,/eeBXjRQikfiIlagI0EWTAE1ymLr.jpg,"[27, 35]",11347,en,The Lair of the White Worm,"On a farm owned by Eve Trent and her sister Mary, young archaeologist Angus Flint discovers a large and inexplicable skull, which he soon deduces belonged to the D'Ampton Worm, a mythical beast supposedly slain generations ago by the ancestor of the current Lord D'Ampton. The predatory Lady Sylvia Marsh soon takes an interest in both Flint and the virginal Eve, hinting that the vicious D'Ampton Worm may still live.",114.777,/zML40jEOINjmagpHY9r27VPbZqF.jpg,1988-09-21,The Lair of the White Worm,False,5.9,250,"['Horror', 'Comedy']"
False,/crSL7DkgwyLIaRRIb7xM2ejZbca.jpg,"[878, 10751, 35, 28, 12]",939243,en,Sonic the Hedgehog 3,"Sonic, Knuckles, and Tails reunite against a powerful new adversary, Shadow, a mysterious villain with powers unlike anything they have faced before. With their abilities outmatched in every way, Team Sonic must seek out an unlikely alliance in hopes of stopping Shadow and protecting the planet.",161.334,/mubt4bnVfpJ5lBMq93DidEuMkJr.jpg,2024-12-19,Sonic the Hedgehog 3,False,0.0,0,"['Science Fiction', 'Family', 'Comedy', 'Action', 'Adventure']"
False,/5b0jdmJvsig3vckvHdGFv3vWPay.jpg,"[28, 53]",107846,en,Escape Plan,"Ray Breslin is the world's foremost authority on structural security. After analyzing every high security prison and learning a vast array of survival skills so he can design escape-proof prisons, his skills are put to the test. He's framed and incarcerated in a master prison he designed himself. He needs to escape and find the person who put him behind bars.",79.8,/k09ydRsOtdjCUxierkknRdujIF2.jpg,2013-10-09,Escape Plan,False,6.7,5099,"['Action', 'Thriller']"
False,/bkuCWDEVAp97j7XHftziO9ROYDu.jpg,[27],10781,en,The Texas Chainsaw Massacre: The Beginning,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.",81.95,/2S0XKVZGZUnsF4DjLOyZ0C63bWO.jpg,2006-10-05,The Texas Chainsaw Massacre: The Beginning,False,6.131,1752,['Horror']
